RecipeId,Review_Class
111579,average
111581,average
111582,good
111584,average
111585,average
111587,average
111588,average
111589,average
111591,average
111592,average
111594,average
111595,average
111596,average
111598,average
111599,average
111600,good
111601,average
111602,average
111603,good
111605,average
111606,average
111607,average
111608,average
111609,average
111610,average
111613,average
111615,average
111616,average
111617,average
111620,average
111621,average
111623,average
111624,average
111625,average
111626,average
111627,average
111629,average
111630,average
111632,average
111636,average
111638,average
111639,average
111640,average
111642,good
111644,average
111645,average
111648,average
111649,good
111650,average
111651,average
111652,average
111653,average
111656,average
111658,average
111659,average
111660,good
111661,average
111662,average
111665,average
111666,average
111667,average
111669,good
111671,average
111673,average
111674,average
111675,average
111676,average
111677,average
111678,average
111679,average
111682,average
111683,average
111685,average
111686,good
111689,average
111690,average
111691,average
111693,average
111695,good
111696,good
111697,average
111698,average
